Customer_ID,Age,Gender,Income,Loyalty_Score,Purchase_Frequency,Item_Bought_1,Item_Bought_2,Item_Bought_3,Item_Bought_4
217,39.82982215337079,Female,72141.03502151673,2,High,Probiotics,,,
867,16.515633154158216,Male,31753.937115063734,5,High,,Fish Oil,,
873,55.388769785789165,Male,56855.34555385151,3,High,Fish Oil,,,
798,43.63520917547086,Female,26932.70195209747,3,High,,,,
273,19.80795946066086,Female,68188.75108643276,4,High,Probiotics,,,
62,,Male,53484.92001876537,4,High,Multivitamins,,,
596,45.8114780737639,Male,41646.5168478104,4,High,Probiotics,,,
880,60.62198371844748,Female,7110.00945257776,5,High,Vitamin D,,,Fish Oil
729,23.548212438259792,Female,42122.688893350394,3,High,Probiotics,Magnesium,,
342,51.79906162924116,Male,73294.83358472484,1,High,Magnesium,,,Fish Oil
397,31.866434229582552,Female,91001.18107242911,4,High,Probiotics,,,
699,52.3479115403933,Male,55614.847981387065,2,High,Probiotics,,,Vitamin D
19,50.24786365547969,Female,57998.36164217533,1,High,,,,
177,42.329497622236595,Male,46450.728203828905,1,High,Multivitamins,,Vitamin D,
612,,Female,84585.66722731857,4,High,,Multivitamins,Vitamin D,
396,50.2177847518617,Female,55186.81957140423,2,High,,Vitamin D,,
445,47.530289064952974,Female,77874.5742848507,4,High,Magnesium,,,
233,46.15644629791754,Male,64964.18038846952,4,High,Vitamin D,Fish Oil,,
76,42.935110948464676,Female,62458.105885252466,2,High,,,,
265,26.818196675018378,Male,39594.87945607494,1,High,Vitamin D,Fish Oil,,
455,56.24444156528667,Male,95651.89268629171,1,High,Multivitamins,Magnesium,,Vitamin D
796,53.472095812249535,Male,89318.67371869517,2,High,Magnesium,,,
718,23.868658347330022,Male,105483.91287353382,1,High,,,,
735,,Female,38012.20096723766,5,High,,,,
384,41.97504151953081,Female,65280.61001207097,4,High,,Fish Oil,,
564,41.93705429717759,Female,44133.719181660505,5,High,Magnesium,Fish Oil,,
851,37.35466995371976,Male,68873.23239146873,5,High,Magnesium,Multivitamins,,
506,38.83009905122416,Female,65844.46457051966,5,High,Magnesium,Vitamin D,,
367,60.56348782464654,Male,51720.27105750159,3,High,,,,
144,55.49612476897773,Male,55427.60412982405,3,High,,,,
69,55.17770625459122,Male,101815.36320183842,5,High,,Vitamin D,,
99,42.76846528818067,Female,57293.75543143389,4,High,,,,
396,53.33757585301595,Male,15948.466858804284,5,High,Magnesium,Fish Oil,,
25,27.485303889391425,Female,49276.978482697596,5,High,,,,
469,48.751644677471006,Female,38094.618558469716,3,High,Magnesium,,,
484,37.69767952046549,Female,41604.65680197296,5,High,,,,Multivitamins
565,9.102925188875165,Male,74186.95218697631,4,High,Vitamin D,,,
151,16.20847511767055,Female,77818.25452140791,4,High,Vitamin D,Probiotics,,
144,30.0553182986617,Male,43139.047700003226,5,High,Fish Oil,,,Probiotics
569,,Male,48986.305415685616,4,High,Multivitamins,,,
39,30.068803174990464,Male,46036.82299657227,5,High,,,Magnesium,
109,,Male,90362.08460790274,3,High,Probiotics,,Probiotics,
693,51.44891382812263,Female,78415.97705511903,5,High,,Multivitamins,,
42,,Female,73538.81467300492,1,High,,,,
186,59.96210863051617,Female,39358.85373225229,3,High,,,Probiotics,
398,57.47685609730202,Female,25814.813386053618,4,High,Vitamin D,,,
223,40.32821980856978,Male,,4,High,Fish Oil,,,
634,51.30192177487493,Male,98378.334831921,3,High,,,Vitamin D,
133,49.25860681534573,Male,24868.60809330969,1,High,Multivitamins,,,
163,36.315020860608946,Male,104829.73570246063,3,High,,Probiotics,,
215,52.924519944582194,Female,57879.756936131256,2,High,Fish Oil,,,
733,55.13353083085791,Female,63363.48858013056,1,High,Vitamin D,Magnesium,,
235,25.713471538143995,Male,33642.28111380812,3,High,,,,
843,42.30322957481112,Male,24504.826987019514,2,High,,,,
658,,Male,14723.942405740818,5,High,Magnesium,,,
751,52.74429201176057,Male,80616.44744863466,1,High,,,,
588,33.34212474325995,Female,58345.26936442727,5,High,Multivitamins,,Multivitamins,
9,31.03359500835357,Male,69215.64815428833,2,High,Probiotics,,,Magnesium
74,42.5349949046673,Female,82662.339042855,4,High,Vitamin D,,,
492,57.720388348803596,Female,58084.00903975338,4,High,,,Multivitamins,
253,22.009343268850994,Male,93789.33153332295,4,High,Probiotics,,,
230,24.627907699943083,Male,43491.71876715269,5,High,,,,
519,32.19242638044118,Female,51647.745492882015,1,High,,,,
174,34.86134391877671,Female,41943.56500248723,5,High,,,,
653,13.516257963437276,Male,76710.12513507972,5,High,,Multivitamins,,
168,62.47292930372721,Female,82271.20141760341,4,High,Magnesium,,,
170,38.04540112976332,Male,50941.550921102236,5,High,,,,
393,35.79843213730043,Male,32137.052969035878,2,High,Magnesium,,Magnesium,
795,64.33956307053126,Female,84612.22668483447,3,High,Magnesium,,,
634,50.766902426857186,Female,42385.01744341782,3,High,Magnesium,,,Multivitamins
194,31.968671839999768,Male,51943.98093511937,3,High,,Magnesium,,
517,42.46911767962233,Male,38534.867685654244,4,High,Magnesium,,,
29,39.37394301435282,Female,65749.17122913658,4,High,Fish Oil,,,
165,61.72526285393915,Female,44600.758449908244,3,High,Magnesium,Magnesium,,
422,,Female,74028.14715074682,1,High,,,,
339,18.369106872126853,Female,48804.80480554928,3,High,,Multivitamins,Magnesium,
648,11.841638397920565,Male,70756.89196015346,5,High,,,,
496,62.127420211100315,Male,41506.301560894266,3,High,,,,
365,28.170779533560548,Male,84525.25754870966,3,High,,,,
833,50.05317483449965,Female,50001.947964040985,1,High,Fish Oil,,,
342,41.07645146072578,Female,61801.36407504867,4,High,,,,
500,33.750178181826136,Male,36241.99242331834,4,High,,,,
657,,Female,59678.397746792296,5,High,Fish Oil,Multivitamins,,
511,63.75066822294299,Female,36984.25045383713,3,High,,,,
327,18.279048570353126,Female,59122.10166046391,2,High,,,,
217,34.20317153866112,Female,40769.341969414316,5,High,,,,
301,53.59848641025552,Female,56892.957610818456,4,High,Fish Oil,Magnesium,,
132,20.752824873306157,Female,69318.42042594461,1,High,,Multivitamins,Vitamin D,
804,59.75924211666377,Male,32553.23186392082,4,High,Fish Oil,,,
70,,Male,59129.42900047289,4,High,Fish Oil,,,
252,44.076935276985054,Male,68166.19179407033,1,High,Magnesium,,,
415,32.45264643588599,Male,,3,High,,,,
787,18.826507672240645,Female,98367.64821008022,3,High,Vitamin D,,Vitamin D,
445,50.60568841201106,Male,45109.831207284864,4,High,Fish Oil,,,
876,81.2296740172583,Male,59943.829838590114,5,High,,,Vitamin D,
182,42.18838803875287,Male,94954.43581807837,2,High,Vitamin D,,,
167,12.609318839021487,Male,32534.875672743758,5,High,Multivitamins,Probiotics,,
91,46.86274735190121,Female,14049.069815345196,5,High,Vitamin D,,,
714,52.90394457101793,Female,70711.43323791571,4,High,,Probiotics,,
858,26.232213521560944,Male,80864.47123208675,4,High,Magnesium,,Multivitamins,
531,30.317321108659065,Male,17799.544396257552,2,High,,Multivitamins,,
39,28.78932656880562,Female,53603.98324503819,2,High,,,,
126,32.02954199704467,Female,39641.26741872245,2,High,,,,
451,37.417553285829314,Male,66193.50557203722,4,High,,Fish Oil,Probiotics,
173,27.086483372597456,Female,59323.04812576472,4,High,,,,
653,21.462433879716624,Female,86178.92266192412,5,High,Magnesium,,,
754,42.615630785125255,Male,33102.892486665885,4,High,,Probiotics,Magnesium,Multivitamins
220,37.26006940204449,Female,67720.66886895522,3,High,,,,
638,33.456373448247746,Male,72432.2451050974,3,High,,,,Probiotics
58,41.24784575082271,Male,61006.852686940976,2,High,Multivitamins,,,
660,17.197364416623337,Female,19862.11962310614,4,High,Vitamin D,,,
476,43.9480438449514,Female,68310.79702620419,3,High,,,,
456,33.76467699565656,Female,45386.89007211519,5,High,Fish Oil,Multivitamins,Vitamin D,
829,43.59234202169169,Female,25134.469973431136,1,High,Probiotics,,,Fish Oil
361,45.99473658128451,Female,67384.0545753901,5,High,Magnesium,,,
1,56.96726917429267,Female,75344.03349736263,1,High,,,,
387,41.544316254833674,Male,47692.00649550363,5,High,,,,
348,56.000782450814896,Female,76676.83292458524,3,High,Probiotics,Probiotics,,
190,35.17130288304865,Male,76877.62376145145,4,High,,,,
505,35.88733729953365,Female,59650.913210684776,1,High,,Probiotics,,
191,38.63607740764487,Female,71926.77370085323,4,High,Vitamin D,Magnesium,,
508,51.61187351017318,Female,79527.19536769534,4,High,Multivitamins,Multivitamins,,
369,49.464386155343696,Female,,3,High,,,,Vitamin D
409,42.02607819792691,Female,14260.30348936416,2,High,Vitamin D,,Vitamin D,
824,21.583969875932176,Male,9593.030513259524,2,High,,Magnesium,,
117,49.19588763649489,Male,81321.24998671551,1,High,Fish Oil,,Vitamin D,
134,27.078930478255437,Male,46231.64779497066,3,High,,Fish Oil,,
58,26.261539093004203,Female,50080.83894328427,4,High,Fish Oil,Magnesium,,
556,22.922723650934756,Female,,5,High,,Multivitamins,Magnesium,
685,38.752469337969465,Female,45326.40231398944,5,High,Vitamin D,,,
672,58.175864477060315,Male,57230.71418737728,1,High,,,,
173,25.519591834296794,Male,60249.36875572782,1,High,,,,
829,65.17863929761131,Female,55740.86877850858,1,High,,,,
815,53.647153336803584,Male,86881.62846843613,3,High,,,,
149,18.030969051240636,Female,,5,High,Probiotics,Magnesium,,
80,34.25837226732518,Female,74387.01288660482,3,High,,Probiotics,,
213,24.396245995137924,Male,61405.21173694731,3,High,,Magnesium,,
203,49.97433186603574,Male,79338.64685808375,4,High,Multivitamins,,Magnesium,
764,25.177549784943864,Male,32561.014554310434,3,High,,,,
229,15.683207844157305,Male,14928.746824748516,3,High,Fish Oil,Probiotics,,
676,35.114113348943675,Female,60594.97973612542,4,High,,Multivitamins,,
227,57.540911105443875,Female,43050.99365998601,2,High,,Vitamin D,,
659,37.1122566423617,Male,,4,High,,Fish Oil,Probiotics,
532,45.97665795035023,Male,58338.688256334644,1,High,Magnesium,Vitamin D,,
441,46.55846646320561,Male,64395.48660289636,2,High,Vitamin D,Multivitamins,,
402,17.31586610888388,Male,53852.70070856449,5,High,Multivitamins,,,
47,26.50938809268019,Female,46973.18801289074,3,High,Vitamin D,,,
233,40.096962807963955,Female,61150.13478823619,2,High,Fish Oil,,,
305,31.639675245169176,Female,80294.50881280791,5,High,Probiotics,,Fish Oil,
526,65.56681825591237,Female,53748.26267736756,4,High,Probiotics,Vitamin D,,
143,,Female,52343.48721179452,4,High,Probiotics,Magnesium,Vitamin D,
415,26.361098451507246,Female,76096.33689918651,1,High,Multivitamins,Multivitamins,,
513,44.35816389219619,Female,26306.733038512488,1,High,,,,
373,30.581599933250658,Male,83769.44666039901,2,High,Fish Oil,,Magnesium,
566,-3.377488984253098,Female,43872.924446162986,3,High,Probiotics,,,
259,69.02021844120725,Male,78891.22291023243,4,High,,Magnesium,,
656,23.885419206602695,Male,65876.9074122319,2,High,,Magnesium,,
471,,Male,18321.183701364753,2,High,Vitamin D,,,
12,21.19913243163768,Female,60237.45369421976,2,High,Vitamin D,,,
330,27.054476393755152,Female,86285.63158174306,1,High,Vitamin D,,Fish Oil,Fish Oil
736,15.656004959781427,Female,53928.95690612664,4,High,Multivitamins,Probiotics,,
784,28.882098996053802,Female,55764.88484298027,1,High,,Fish Oil,,
358,30.335772738271757,Male,,1,High,,,,
408,38.011514839826546,Female,83910.22326943098,2,High,,Probiotics,,
668,34.41146736435326,Male,50741.661073407,5,High,Magnesium,Multivitamins,,Probiotics
373,18.377202595542578,Female,95830.60031996606,5,High,Multivitamins,,,
8,32.1415025748411,Female,83106.70093970853,5,High,,,,
122,61.705160001622104,Male,86638.87330213474,2,High,Probiotics,,,
348,59.92585818117719,Male,,3,High,Magnesium,Magnesium,Fish Oil,Probiotics
676,46.83530543372035,Male,50273.4760133847,4,High,Probiotics,,,
90,49.946488701102595,Female,69568.50144498952,2,High,Multivitamins,Fish Oil,,
648,70.9123420170302,Female,91039.83261774483,2,High,,Fish Oil,,
698,48.56871489382746,Male,95464.81223336875,1,High,,,,
316,49.66284790806326,Female,22856.06177704277,5,High,,,,
178,16.531254608296862,Male,114095.9478143176,2,High,Vitamin D,,,
540,23.31054158142792,Female,65042.85191462214,3,High,Fish Oil,Vitamin D,,
732,39.509645244981954,Male,75582.62443775043,4,High,,,,
869,27.88836662388629,Male,42094.33813953929,3,High,,Fish Oil,,
41,25.03067069465242,Female,40716.469901855424,2,High,Probiotics,,,
740,26.76311427651627,Male,31223.617070985412,2,High,Fish Oil,Fish Oil,,
704,18.646440367283084,Female,94073.04365850838,1,High,Vitamin D,Multivitamins,,
502,28.129232708769226,Female,46238.53330637321,3,High,,Vitamin D,,
145,45.091533322163485,Male,58162.13622553482,1,High,,,,
201,66.94485889727028,Male,53972.729207509234,3,High,Multivitamins,,,
724,51.95473274070429,Female,39583.446273184774,5,High,Multivitamins,Probiotics,,
461,49.542332275591534,Female,56020.90386288228,5,High,Fish Oil,,,Multivitamins
732,15.646999234023912,Male,61758.00020708674,3,High,,Fish Oil,,
752,41.78945057533026,Male,84975.55833652275,1,High,Vitamin D,,,
558,38.99560145054291,Male,38818.013274110024,5,High,Probiotics,,,
547,44.36111645426768,Female,48329.98323670501,2,High,,,,
253,34.58968795783811,Female,71002.14786896895,4,High,Probiotics,,,
390,64.93115111522002,Female,,1,High,,,,
594,40.79163274446734,Male,61276.23457767549,3,High,,,,
256,42.25335032405309,Male,40578.53541701047,4,High,,,,
709,10.563396627297244,Female,75569.23986305727,4,High,,Fish Oil,,Probiotics
815,38.39986477083519,Female,88272.47911116945,2,High,Vitamin D,Fish Oil,,
450,57.23889025045952,Male,86423.33119190179,1,High,,,,
10,48.333634122115534,Female,56127.706233915145,4,High,,,,Multivitamins
824,7.666135903853373,Male,8340.869586467845,1,High,,Magnesium,Fish Oil,
798,33.25487390280664,Male,64674.616692988995,2,High,Magnesium,,,
242,65.97849201044505,Male,62006.2059915626,3,High,Vitamin D,,,
251,37.740389195777134,Female,39637.627860618464,4,High,,,,
877,44.83623974066691,Female,43566.85477480265,4,High,,Vitamin D,,
5,64.28513930930953,Male,40088.85503158802,4,High,Vitamin D,,,
119,37.68078787679641,Male,65490.48459569018,1,High,,,,
801,51.86544789936855,Female,43551.88758478846,4,High,Magnesium,,,
374,46.17093815737542,Male,63301.74918434281,1,High,Fish Oil,,,
65,49.37723295265589,Female,107530.8226209757,5,High,,Vitamin D,,
146,45.68823485250205,Female,56283.20165793675,5,High,Magnesium,,Fish Oil,
224,31.785551822278205,Female,36799.32823614418,1,High,Magnesium,Fish Oil,,
239,33.28303672865996,Male,30933.110703799786,5,High,Probiotics,,,
177,27.181357294475124,Male,66601.37674736908,2,High,,,,
779,15.404363216945665,Male,100057.87033501506,2,High,,,,
853,,Male,41968.000257832515,5,High,Vitamin D,,,
282,40.151244503218145,Female,16900.67725628624,3,High,,Multivitamins,,
63,57.91240273786686,Male,94149.31825007286,1,High,Multivitamins,Fish Oil,,
217,63.48059011876974,Female,110325.08837653496,5,High,Multivitamins,,,
854,40.80126221364316,Male,75134.51480555221,1,High,Magnesium,,,
827,20.297663024640627,Male,68611.08659276483,5,High,,,,
795,37.05717781221301,Male,61334.51038310945,2,High,Magnesium,,,
689,,Male,73620.41536325253,3,High,,Fish Oil,,
461,10.297743114175187,Male,72696.10264236428,1,High,Magnesium,Fish Oil,,
610,32.47406642606683,Female,65659.73619291201,3,High,Magnesium,,,
105,38.92694181903231,Male,40953.81555648708,2,High,Vitamin D,Probiotics,,Vitamin D
99,30.350134063530177,Male,65553.89800869487,4,High,,Magnesium,,
511,28.426823695727695,Male,58031.73489061252,4,High,Magnesium,,,
385,20.83696266800568,Male,43959.01507483332,1,High,Magnesium,,,
405,42.93883222531416,Male,65507.19958465999,2,High,Magnesium,,,
823,68.03903924824361,Female,,1,High,Vitamin D,,Probiotics,
518,59.179358320767214,Male,61354.70447934998,1,High,,,,
476,49.80440331980448,Female,69129.76540972172,1,High,Magnesium,Magnesium,,
709,50.131136783965616,Male,71963.07232926134,3,High,Fish Oil,,,Vitamin D
863,38.01035283611313,Female,50768.83750797176,5,High,,,,
645,12.932302310694396,Male,69007.83716309996,2,High,Vitamin D,,,
870,34.45852465808951,Male,73663.61413793337,3,High,Multivitamins,,,
771,25.460834690017744,Female,79477.70106645743,5,High,Fish Oil,Probiotics,,
437,42.32045124017985,Male,66097.21665017944,1,High,Vitamin D,Probiotics,,
23,,Female,72106.97366090326,4,High,,,,
565,69.60114385372691,Male,51571.99793793952,3,High,,Magnesium,,
677,40.96931546770798,Female,111538.39502082628,2,High,Probiotics,Magnesium,Probiotics,
714,,Female,58717.76607119813,2,High,Vitamin D,,Vitamin D,
458,40.94014075242967,Female,82423.69579340605,5,High,,,,
83,41.347842443700735,Male,50264.814402786185,3,High,Multivitamins,,,
145,50.18265805789298,Female,67495.07746405015,1,High,Vitamin D,Probiotics,,
85,39.71206674398754,Male,66748.48551780531,5,High,Fish Oil,,,
78,40.997774109410194,Female,70556.27769207154,2,High,,,,
457,30.519088631694117,Female,43039.94283696847,3,High,,,,
878,35.32147025336682,Female,67788.84895813467,4,High,Magnesium,Probiotics,,
1,47.69848640222774,Male,50342.50678165407,1,High,Magnesium,,,
51,9.872744257847494,Male,76389.14990344875,2,High,,,,
685,35.24067151504263,Male,42435.421606831915,3,High,Fish Oil,,,
717,50.318499519938655,Female,66117.995635651,4,High,,Magnesium,,Vitamin D
772,64.61093411508301,Male,59433.846213985205,2,High,Fish Oil,,,
446,34.024953338046444,Male,97098.11703759327,4,High,,Multivitamins,,
449,57.78054671235681,Female,82355.74669670183,2,High,,,,
488,65.35035768126914,Female,87449.94674434907,5,High,Multivitamins,Vitamin D,,
800,34.21926398405983,Male,44568.897799827726,5,High,,Probiotics,,Magnesium
34,31.626872007522707,Male,52332.74001335681,5,High,,,,
348,37.268882948621105,Male,59918.633732026356,3,High,,Probiotics,Multivitamins,
95,38.77072322405357,Female,82891.17502772441,5,High,,,,
72,56.36234001783279,Female,67521.52588015959,3,High,,Vitamin D,,
551,28.394122307356064,Female,45016.448509275,1,High,Multivitamins,,,
154,63.07098154158204,Female,45861.84369201905,5,High,Vitamin D,,,
250,27.98863670910673,Female,83849.43086279862,3,High,,,,Probiotics
674,21.03362620573655,Male,68166.80107398618,2,High,Probiotics,Multivitamins,,
438,47.85665817338018,Male,61049.22709909572,3,High,Magnesium,,,
118,58.45840643303809,Male,59392.255782817454,3,High,Vitamin D,,,
771,42.67983221519369,Female,77907.91321375515,2,High,Fish Oil,Fish Oil,Fish Oil,Probiotics
306,46.526265969494105,Female,38912.495898513385,3,High,Magnesium,,,
268,69.31445857037967,Male,61037.22142727716,2,High,,,,Magnesium
54,58.66979172302951,Male,62232.424516869156,4,High,,,,
236,40.46388126673749,Male,35081.7970249935,5,High,Magnesium,,,
389,33.53279675227093,Female,55851.97182024273,1,High,,Magnesium,,
734,56.42588299722079,Female,105730.48819829151,3,High,,,,
763,52.439258701388304,Female,43299.84525688185,2,High,Magnesium,,,
825,46.27865023990124,Female,62520.799194716266,5,High,,Multivitamins,Multivitamins,
401,35.09479471009767,Female,,3,High,,,,
624,38.8541554559975,Male,57221.74981303479,5,High,,,,
767,37.78720653072916,Male,38512.50914370635,4,High,,,,
303,35.34446824628058,Female,52963.584067717515,3,High,Magnesium,,,
207,30.98277795106026,Female,68523.33560280413,2,High,Multivitamins,,,
229,43.97797953922453,Male,37484.68161239926,4,High,,Vitamin D,Fish Oil,Multivitamins
853,30.305270563459842,Female,64820.692442842424,3,High,Magnesium,,,
578,42.66068756371702,Female,44404.52741954017,5,High,Vitamin D,,,
75,8.501901516714298,Male,33290.93279183976,4,High,Magnesium,,,Multivitamins
435,31.001887470987764,Female,79654.08096191012,2,High,Multivitamins,,,Vitamin D
103,56.47493801041072,Female,40771.83373036381,3,High,Vitamin D,,,
422,26.493561618032658,Male,51523.227884376945,5,High,Multivitamins,,,
704,48.881529415647144,Female,48585.24792915252,5,High,,,,
764,27.740743749503842,Female,64337.68129308501,4,High,,,,
738,51.6367848518983,Male,60646.04621632883,3,High,Fish Oil,,,
806,35.54336579202188,Male,56695.36241696705,5,High,Probiotics,,,Multivitamins
306,34.95030093452071,Female,45825.27289793809,4,High,,,,
98,40.81527217820525,Male,54693.94670297892,1,High,,,,
850,19.848595493174564,Male,65876.83292367663,5,High,Vitamin D,Magnesium,,
798,54.58136228134691,Female,62357.85788800862,4,High,,,,
335,59.551501622736055,Male,82435.38165367706,1,High,Fish Oil,Fish Oil,,
859,34.59952754507564,Female,75260.2131983578,4,High,,,,
435,47.8630625635232,Male,82129.30108730198,5,High,Fish Oil,,,
447,51.683660203180864,Male,87068.17024523906,1,High,Multivitamins,,,
308,38.631136715025576,Female,63741.7115026418,4,High,Vitamin D,,,
249,23.376292709232022,Female,77072.42838361082,3,High,,,,Vitamin D
166,63.91123197927767,Female,66713.83756987455,1,High,Fish Oil,,,
481,34.11217442606802,Male,86535.25231109619,4,High,,,,
335,30.862978461792853,Female,24902.86481228449,3,High,Probiotics,Vitamin D,,
542,,Female,53688.77419996012,1,High,,Magnesium,,
759,49.15088151334305,Male,68201.47596631275,4,High,,,,Multivitamins
106,43.8614511408702,Male,71399.21665175368,5,High,,,,
563,25.438590048961743,Male,59647.22680377756,1,High,,,,
81,52.04206087319831,Female,26749.993920654983,1,High,,Probiotics,Magnesium,
133,83.44777908279619,Male,56448.84779467404,3,High,,,,
797,53.20761495817809,Male,76324.09470113018,4,High,Probiotics,Fish Oil,,
138,47.44132744438847,Female,53686.97523554249,5,High,Magnesium,,,
184,50.81639194729144,Male,61850.032352273854,3,High,,,,Fish Oil
401,35.07827000247186,Male,98330.98550747469,1,High,Magnesium,,,
330,34.93523905610277,Female,56262.453070702075,3,High,,Vitamin D,Multivitamins,
785,34.74331773645675,Male,56852.35898241991,3,High,Vitamin D,Probiotics,,
508,31.375750669196847,Female,63883.45756302163,3,High,Magnesium,Magnesium,Probiotics,
852,34.71332701335974,Female,64750.777271875486,1,High,Magnesium,Multivitamins,,
69,34.64339211626622,Female,62692.360206773796,2,Low,Probiotics,,Probiotics,
546,36.32973236748803,Female,67864.01563476081,3,Low,Vitamin D,,,Magnesium
774,35.9098295262985,Female,36198.691100320044,2,Medium,Magnesium,,,
53,43.64517785514551,Male,57575.903721050505,5,Medium,Fish Oil,,,
450,41.18189527311769,Female,35432.437413672844,5,High,Fish Oil,,,
205,42.51043680267554,Female,61119.34172196374,5,High,Magnesium,,,
126,62.834463450167235,Female,72091.51708645425,4,Medium,,,,
747,41.15101358074767,Female,57226.06339793973,1,High,Fish Oil,,,
43,73.16336489201171,Male,41063.227098914285,2,Medium,Probiotics,Multivitamins,,
752,45.290343097339175,Male,51381.62928544749,4,Medium,,,,Vitamin D
111,33.291106136757435,Male,96020.18219240088,2,Medium,,Probiotics,,Vitamin D
761,60.24374858570499,Female,88993.9397442672,1,Low,Multivitamins,,,
663,38.80709098437702,Male,49155.68193095022,3,Low,,,,Multivitamins
183,4.094737723988068,Male,49056.23795728371,4,High,,,,
848,39.93995287247224,Female,57824.37733288435,1,Medium,,,,
95,36.26236243084063,Female,84793.56824961131,4,High,,,,Multivitamins
374,64.09821079432503,Male,24980.827896419883,5,Low,,,,
520,26.5364997249945,Male,48896.55745788478,4,Medium,,,,
360,35.010177728825916,Male,68226.38306455665,3,Medium,Vitamin D,Multivitamins,,
696,59.01459064090688,Male,65917.59233944933,3,Medium,,,Multivitamins,
281,45.916127990862705,Female,51447.01412248614,2,High,,,,
195,37.42814762540299,Female,54954.16981498569,4,Medium,Fish Oil,,,
864,28.652715002904493,Female,66619.22107570087,5,Medium,,Fish Oil,,
195,45.27618590312546,Female,51792.0739938023,3,Medium,,,,
667,,Female,38731.12009107377,2,Medium,,Vitamin D,,
93,28.48256102189204,Male,56291.92048062934,5,Medium,,Fish Oil,,
672,29.262301880082024,Female,63787.134236274105,5,Medium,,,,
61,27.782918283323767,Female,17511.10042078659,5,Medium,Fish Oil,,,
634,25.111665793541807,Male,67844.46351750313,1,Low,Vitamin D,,,
51,54.01050639958504,Female,,3,High,Probiotics,,,Vitamin D
403,51.990900379306574,Male,52854.87921865442,1,High,,,,
789,54.035116845786895,Female,53217.68777750161,1,Medium,Fish Oil,,,
5,40.06749323152787,Female,45231.654989165705,3,Medium,,,Multivitamins,
466,36.36056818299765,Female,56952.3146157776,4,Medium,,Probiotics,,
604,36.634268351629956,Male,48836.56277115192,2,High,,Probiotics,,
682,55.316523593591626,Female,88952.11144126953,3,Low,Probiotics,,,
829,12.697782670062566,Male,62492.12884771862,2,Medium,,,,
534,32.28270844963866,Female,17049.76855858235,4,Low,Probiotics,Magnesium,,
405,26.689815587433742,Female,71410.69270933612,3,Low,Vitamin D,,,
838,60.398313198826116,Male,94382.796454742,5,Medium,,Probiotics,,
513,32.83813714829323,Male,70181.36100562023,3,High,,Multivitamins,,
645,15.460167468403387,Female,83800.33139190542,4,Medium,,Probiotics,,Fish Oil
233,43.351354633701845,Male,73543.62445455696,1,Medium,,,,
524,34.44828707659129,Female,79819.67727684595,3,Medium,Multivitamins,,,
346,31.64606788472557,Female,78845.86457606661,5,High,Probiotics,,,
46,30.099520649112584,Male,79075.041311716,3,Medium,Probiotics,,,
546,29.507728312587897,Male,66333.52183293269,1,Low,Vitamin D,,Vitamin D,
78,50.62840472284967,Male,25699.343348612834,3,High,Multivitamins,Fish Oil,,
730,43.35681049836765,Female,38214.20488418675,5,Medium,Fish Oil,,,
813,37.03051366554206,Male,38580.86953685881,4,Low,Magnesium,,,
73,23.526416847304958,Female,9488.075511038296,5,Medium,,Magnesium,,
794,37.46660014918119,Male,51304.70617012153,4,Medium,,,,
249,43.909417864000396,Male,88309.46486378822,5,Medium,Magnesium,,,
47,44.479816723892355,Male,31272.477956461105,2,High,,,,
121,42.41326574487653,Male,74561.50339010528,3,Low,,,Multivitamins,
214,26.161109997587076,Male,70582.07923345894,3,Low,Multivitamins,Multivitamins,Magnesium,
239,3.952351111119711,Female,64599.37514754539,1,Medium,,,,
56,66.994281400779,Male,83651.61084829234,2,Low,Probiotics,,,
350,20.35544688837203,Male,59173.717941645504,1,Medium,,,,
107,10.525630619995926,Female,90430.49131520162,3,Medium,Vitamin D,,,
831,41.957734195061434,Female,56010.17577087215,1,High,Fish Oil,,Probiotics,
48,14.372222451539187,Female,66867.27802593283,4,Medium,,,,
573,27.92801877137672,Female,57167.95926552924,2,Medium,,,Multivitamins,
337,48.232756387132426,Male,41524.043371589665,5,Low,,Probiotics,,
26,66.59030902711069,Male,33068.289940598996,4,Medium,,,,
804,45.81267712408565,Female,71504.83771889981,5,Medium,Probiotics,,,
257,33.4126109368468,Male,86945.73512403961,1,Low,,,,
8,39.22870668389737,Female,64883.0892285575,3,Medium,,Probiotics,,
625,12.871210642376461,Female,70279.03518183032,4,Medium,Probiotics,,,
867,33.23871836252275,Male,28913.566169873146,2,High,,,,
253,33.253275941095836,Male,67705.1563370716,5,Medium,,,Fish Oil,
692,42.2999299320577,Female,18408.28667237422,4,High,,,,
719,69.13284419040656,Male,,3,Medium,Multivitamins,,,
303,10.948070669016413,Female,86683.8562887717,2,Medium,,Magnesium,,
639,33.8848358263827,Female,60273.000825401265,2,Medium,Fish Oil,,,
56,12.497356840122311,Female,62116.71995352801,5,High,,Multivitamins,,
726,32.44953860124238,Female,71076.02537026428,4,Medium,Probiotics,,,
526,27.030967883230097,Male,75962.60422391968,4,Medium,,Multivitamins,Multivitamins,Probiotics
474,17.584805387478998,Female,54583.45060926179,2,Low,Vitamin D,,,
28,53.69638045794669,Female,65858.34763643675,1,Low,Fish Oil,,,
78,43.83471555775645,Female,58609.75722634203,2,Low,,,,
216,51.93783444481069,Male,29360.30259480659,3,Medium,,,Multivitamins,
386,32.025192629987586,Female,52909.87023950034,4,Low,,,,
